7096  13:10:51.673393 rt_sigreturn({mask=[]}) = 7097
7096  13:10:51.673418 wait4(-1, 0x7ffe3633040c, WNOHANG, NULL) = -1 ECHILD (No child processes)
7096  13:10:51.673443 exit_group(0)     = ?
7096  13:10:51.673544 +++ exited with 0 +++
7095  13:10:51.673552 <... wait4 resumed>[{WIFEXITED(s) && WEXITSTATUS(s) == 0}], 0, NULL) = 7096
7095  13:10:51.673569 rt_sigaction(SIGINT, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, NULL, 8) = 0
7095  13:10:51.673592 rt_sigaction(SIGQUIT, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, NULL, 8) = 0
7095  13:10:51.673614 rt_sigprocmask(SIG_SETMASK, [], NULL, 8) = 0
7095  13:10:51.673638 --- SIGCHLD {si_signo=SIGCHLD, si_code=CLD_EXITED, si_pid=7096, si_uid=0, si_status=0, si_utime=0, si_stime=0} ---
7095  13:10:51.673652 nanosleep({tv_sec=1, tv_nsec=0}, 0x7fffecb4e8f0) = 0
7095  13:10:52.673808 rt_sigaction(SIGINT, {sa_handler=SIG_IGN, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, 8) = 0
7095  13:10:52.673872 rt_sigaction(SIGQUIT, {sa_handler=SIG_IGN, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, 8) = 0
7095  13:10:52.673903 rt_sigprocmask(SIG_BLOCK, [CHLD], [], 8) = 0
7095  13:10:52.673959 rt_sigprocmask(SIG_BLOCK, ~[], [CHLD], 8) = 0
7095  13:10:52.673988 pipe2([3, 4], O_CLOEXEC) = 0
7095  13:10:52.674030 clone(child_stack=0x7fffecb4e428, flags=CLONE_VM|CLONE_VFORK|SIGCHLD <unfinished ...>
7098  13:10:52.674097 close(3)          = 0
7098  13:10:52.674125 rt_sigaction(SIGINT, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, NULL, 8) = 0
7098  13:10:52.674153 rt_sigaction(SIGQUIT, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=SA_RESTORER, sa_restorer=0x4018b3}, NULL, 8) = 0
7098  13:10:52.674187 fcntl(4, F_SETFD, FD_CLOEXEC) = 0
7098  13:10:52.674214 rt_sigprocmask(SIG_SETMASK, [], NULL, 8) = 0
7098  13:10:52.674241 execve("/bin/sh", ["sh", "-c", "ping -c 1 8.8.8.8"], ["LANG=C.UTF-8", "PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin", "SGX_AESM_ADDR=1", "USER=root", "LOGNAME=root", "HOME=/root", "SHELL=/usr/bin/bash", "INVOCATION_ID=98dc5084e6314114bedd8eb736666664", "JOURNAL_STREAM=9:24991", "SYSTEMD_EXEC_PID=7063", "MEMORY_PRESSURE_WATCH=/sys/fs/cgroup/system.slice/malware-agent.service/memory.pressure", "MEMORY_PRESSURE_WRITE=c29tZSAyMDAwMDAgMjAwMDAwMAA=", "WERKZEUG_SERVER_FD=3"] <unfinished ...>
7095  13:10:52.674529 <... clone resumed>) = 7098
7095  13:10:52.674555 close(4)          = 0
7095  13:10:52.674583 read(3, "", 4)    = 0
7095  13:10:52.674609 close(3)          = 0
7095  13:10:52.674640 rt_sigprocmask(SIG_SETMASK, [CHLD], NULL, 8) = 0
7098  13:10:52.674673 <... execve resumed>) = 0
7095  13:10:52.674737 wait4(7098,  <unfinished ...>
7098  13:10:52.674761 brk(NULL)         = 0x5a75d2e75000
7098  13:10:52.674871 mmap(NULL, 8192, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0) = 0x79bb10581000
7098  13:10:52.674913 access("/etc/ld.so.preload", R_OK) = -1 ENOENT (No such file or directory)
7098  13:10:52.674952 openat(AT_FDCWD, "/etc/ld.so.cache", O_RDONLY|O_CLOEXEC) = 3
7098  13:10:52.674986 fstat(3, {st_dev=makedev(0x8, 0x1), st_ino=25712, st_mode=S_IFREG|0644, st_nlink=1, st_uid=0, st_gid=0, st_blksize=4096, st_blocks=56, st_size=24943, st_atime=1772369694 /* 2026-03-01T12:54:54.323466051+0000 */, st_atime_nsec=323466051, st_mtime=1772369694 /* 2026-03-01T12:54:54.252465210+0000 */, st_mtime_nsec=252465210, st_ctime=1772369694 /* 2026-03-01T12:54:54.260465304+0000 */, st_ctime_nsec=260465304}) = 0
7098  13:10:52.675032 mmap(NULL, 24943, PROT_READ, MAP_PRIVATE, 3, 0) = 0x79bb1057a000
7098  13:10:52.675062 close(3)          = 0
7098  13:10:52.675092 openat(AT_FDCWD, "/lib/x86_64-linux-gnu/libc.so.6", O_RDONLY|O_CLOEXEC) = 3
7098  13:10:52.675124 read(3, "\177ELF\2\1\1\3\0\0\0\0\0\0\0\0\3\0>\0\1\0\0\0\220\243\2\0\0\0\0\0@\0\0\0\0\0\0\0\20^ \0\0\0\0\0\0\0\0\0@\08\0\16\0@\0@\0?\0\6\0\0\0\4\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0\20\3\0\0\0\0\0\0\20\3\0\0\0\0\0\0\10\0\0\0\0\0\0\0\3\0\0\0\4\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\34\0\0\0\0\0\0\0\34\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\220s\2\0\0\0\0\0\220s\2\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\5\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\09}\30\0\0\0\0\09}\30\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\202\340\4\0\0\0\0\0\202\340\4\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\6\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0hJ\0\0\0\0\0\0000!\1\0\0\0\0\0\0\20\0\0\0\0\0\0\2\0\0\0\6\0\0\0@\31 \0\0\0\0\0@) \0\0\0\0\0@) \0\0\0\0\0@\2\0\0\0\0\0\0@\2\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0D\0\0\0\0\0\0\0D\0\0\0\0\0\0\0\4\0\0\0\0\0\0\0\7\0\0\0\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\20\0\0\0\0\0\0\0\210\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0S\345td\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0P\345td\4\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0lv\0\0\0\0\0\0lv\0\0\0\0\0\0\4\0\0\0\0\0\0\0Q\345td\6\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0R\345td\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\2403\0\0\0\0\0\0", 832) = 832
7098  13:10:52.675165 pread64(3, "\6\0\0\0\4\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0\20\3\0\0\0\0\0\0\20\3\0\0\0\0\0\0\10\0\0\0\0\0\0\0\3\0\0\0\4\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\34\0\0\0\0\0\0\0\34\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\220s\2\0\0\0\0\0\220s\2\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\5\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\09}\30\0\0\0\0\09}\30\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\202\340\4\0\0\0\0\0\202\340\4\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\6\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0hJ\0\0\0\0\0\0000!\1\0\0\0\0\0\0\20\0\0\0\0\0\0\2\0\0\0\6\0\0\0@\31 \0\0\0\0\0@) \0\0\0\0\0@) \0\0\0\0\0@\2\0\0\0\0\0\0@\2\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0D\0\0\0\0\0\0\0D\0\0\0\0\0\0\0\4\0\0\0\0\0\0\0\7\0\0\0\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\20\0\0\0\0\0\0\0\210\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0S\345td\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0P\345td\4\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0lv\0\0\0\0\0\0lv\0\0\0\0\0\0\4\0\0\0\0\0\0\0Q\345td\6\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0R\345td\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\2403\0\0\0\0\0\0\2403\0\0\0\0\0\0\1\0\0\0\0\0\0\0", 784, 64) = 784
7098  13:10:52.675198 fstat(3, {st_dev=makedev(0x8, 0x1), st_ino=76096, st_mode=S_IFREG|0755, st_nlink=1, st_uid=0, st_gid=0, st_blksize=4096, st_blocks=4152, st_size=2125328, st_atime=1772286785 /* 2026-02-28T13:53:05.169278300+0000 */, st_atime_nsec=169278300, st_mtime=1769761674 /* 2026-01-30T08:27:54+0000 */, st_mtime_nsec=0, st_ctime=1770955555 /* 2026-02-13T04:05:55.244948312+0000 */, st_ctime_nsec=244948312}) = 0
7098  13:10:52.675242 pread64(3, "\6\0\0\0\4\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0\20\3\0\0\0\0\0\0\20\3\0\0\0\0\0\0\10\0\0\0\0\0\0\0\3\0\0\0\4\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\240g\35\0\0\0\0\0\34\0\0\0\0\0\0\0\34\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\220s\2\0\0\0\0\0\220s\2\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\5\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\0\0\200\2\0\0\0\0\09}\30\0\0\0\0\09}\30\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\0\0\33\0\0\0\0\0\202\340\4\0\0\0\0\0\202\340\4\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\6\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0hJ\0\0\0\0\0\0000!\1\0\0\0\0\0\0\20\0\0\0\0\0\0\2\0\0\0\6\0\0\0@\31 \0\0\0\0\0@) \0\0\0\0\0@) \0\0\0\0\0@\2\0\0\0\0\0\0@\2\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0\200\3\0\0\0\0\0\0D\0\0\0\0\0\0\0D\0\0\0\0\0\0\0\4\0\0\0\0\0\0\0\7\0\0\0\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\20\0\0\0\0\0\0\0\210\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0S\345td\4\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0P\3\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0\10\0\0\0\0\0\0\0P\345td\4\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0\274g\35\0\0\0\0\0lv\0\0\0\0\0\0lv\0\0\0\0\0\0\4\0\0\0\0\0\0\0Q\345td\6\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0R\345td\4\0\0\0`\354\37\0\0\0\0\0`\374\37\0\0\0\0\0`\374\37\0\0\0\0\0\2403\0\0\0\0\0\0\2403\0\0\0\0\0\0\1\0\0\0\0\0\0\0", 784, 64) = 784
7098  13:10:52.675276 mmap(NULL, 2170256, PROT_READ, MAP_PRIVATE|MAP_DENYWRITE, 3, 0) = 0x79bb10200000
7098  13:10:52.675306 mmap(0x79bb10228000, 1605632, PROT_READ|PROT_EXEC, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x28000) = 0x79bb10228000
7098  13:10:52.675347 mmap(0x79bb103b0000, 323584, PROT_READ, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x1b0000) = 0x79bb103b0000
7098  13:10:52.675384 mmap(0x79bb103ff000, 24576, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x1fe000) = 0x79bb103ff000
7098  13:10:52.675423 mmap(0x79bb10405000, 52624, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_ANONYMOUS, -1, 0) = 0x79bb10405000
7098  13:10:52.675466 close(3)          = 0
7098  13:10:52.675501 mmap(NULL, 12288, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0) = 0x79bb10577000
7098  13:10:52.675540 arch_prctl(ARCH_SET_FS, 0x79bb10577740) = 0
7098  13:10:52.675565 set_tid_address(0x79bb10577a10) = 7098
7098  13:10:52.675588 set_robust_list(0x79bb10577a20, 24) = 0
7098  13:10:52.675612 rseq(0x79bb10578060, 0x20, 0, 0x53053053) = 0
7098  13:10:52.675709 mprotect(0x79bb103ff000, 16384, PROT_READ) = 0
7098  13:10:52.675808 mprotect(0x5a75d1b2e000, 8192, PROT_READ) = 0
7098  13:10:52.675847 mprotect(0x79bb105bf000, 8192, PROT_READ) = 0
7098  13:10:52.675896 prlimit64(0, RLIMIT_STACK, NULL, {rlim_cur=8192*1024, rlim_max=RLIM64_INFINITY}) = 0
7098  13:10:52.675937 munmap(0x79bb1057a000, 24943) = 0
7098  13:10:52.675992 getuid()          = 0
7098  13:10:52.676017 getgid()          = 0
7098  13:10:52.676041 getpid()          = 7098
7098  13:10:52.676073 rt_sigaction(SIGCHLD, {sa_handler=0x5a75d1b23cd0, sa_mask=~[RTMIN RT_1], sa_flags=SA_RESTORER, sa_restorer=0x79bb10245330}, NULL, 8) = 0
7098  13:10:52.676104 geteuid()         = 0
7098  13:10:52.676134 getrandom("\x24\x2a\x41\xb0\x10\xe1\x6f\x25", 8, GRND_NONBLOCK) = 8
7098  13:10:52.676164 brk(NULL)         = 0x5a75d2e75000
7098  13:10:52.676188 brk(0x5a75d2e96000) = 0x5a75d2e96000
7098  13:10:52.676226 getppid()         = 7095
7098  13:10:52.676262 getcwd("/tmp/malware_uploads", 4096) = 21
7098  13:10:52.676293 geteuid()         = 0
7098  13:10:52.676316 getegid()         = 0
7098  13:10:52.676340 rt_sigaction(SIGINT, NULL, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=0}, 8) = 0
7098  13:10:52.676368 rt_sigaction(SIGINT, {sa_handler=0x5a75d1b23cd0, sa_mask=~[RTMIN RT_1], sa_flags=SA_RESTORER, sa_restorer=0x79bb10245330}, NULL, 8) = 0
7098  13:10:52.676395 rt_sigaction(SIGQUIT, NULL, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=0}, 8) = 0
7098  13:10:52.676422 rt_sigaction(SIGQUIT, {sa_handler=SIG_DFL, sa_mask=~[RTMIN RT_1], sa_flags=SA_RESTORER, sa_restorer=0x79bb10245330}, NULL, 8) = 0
7098  13:10:52.676449 rt_sigaction(SIGTERM, NULL, {sa_handler=SIG_DFL, sa_mask=[], sa_flags=0}, 8) = 0
7098  13:10:52.676476 rt_sigaction(SIGTERM, {sa_handler=SIG_DFL, sa_mask=~[RTMIN RT_1], sa_flags=SA_RESTORER, sa_restorer=0x79bb10245330}, NULL, 8) = 0
7098  13:10:52.676515 newfstatat(AT_FDCWD, "/usr/local/sbin/ping", 0x7ffe16a33e80, 0) = -1 ENOENT (No such file or directory)
7098  13:10:52.676549 newfstatat(AT_FDCWD, "/usr/local/bin/ping", 0x7ffe16a33e80, 0) = -1 ENOENT (No such file or directory)
7098  13:10:52.676578 newfstatat(AT_FDCWD, "/usr/sbin/ping", 0x7ffe16a33e80, 0) = -1 ENOENT (No such file or directory)
7098  13:10:52.676607 newfstatat(AT_FDCWD, "/usr/bin/ping", {st_dev=makedev(0x8, 0x1), st_ino=2123, st_mode=S_IFREG|0755, st_nlink=1, st_uid=0, st_gid=0, st_blksize=4096, st_blocks=176, st_size=89800, st_atime=1772287731 /* 2026-02-28T14:08:51.237068592+0000 */, st_atime_nsec=237068592, st_mtime=1753357876 /* 2025-07-24T11:51:16+0000 */, st_mtime_nsec=0, st_ctime=1769746577 /* 2026-01-30T04:16:17.623532428+0000 */, st_ctime_nsec=623532428}, 0) = 0
7098  13:10:52.676654 rt_sigprocmask(SIG_SETMASK, ~[RTMIN RT_1], NULL, 8) = 0
7098  13:10:52.676682 vfork( <unfinished ...>
7099  13:10:52.676769 rt_sigprocmask(SIG_SETMASK, [], ~[KILL STOP RTMIN RT_1], 8) = 0
7099  13:10:52.676811 execve("/usr/bin/ping", ["ping", "-c", "1", "8.8.8.8"], ["USER=root", "HOME=/root", "SYSTEMD_EXEC_PID=7063", "WERKZEUG_SERVER_FD=3", "LOGNAME=root", "JOURNAL_STREAM=9:24991", "MEMORY_PRESSURE_WATCH=/sys/fs/cgroup/system.slice/malware-agent.service/memory.pressure", "PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin", "INVOCATION_ID=98dc5084e6314114bedd8eb736666664", "LANG=C.UTF-8", "SHELL=/usr/bin/bash", "PWD=/tmp/malware_uploads", "SGX_AESM_ADDR=1", "MEMORY_PRESSURE_WRITE=c29tZSAyMDAwMDAgMjAwMDAwMAA="] <unfinished ...>
7098  13:10:52.676965 <... vfork resumed>) = 7099
7098  13:10:52.677070 rt_sigprocmask(SIG_SETMASK, [], ~[KILL STOP RTMIN RT_1], 8) = 0
7098  13:10:52.677105 wait4(-1,  <unfinished ...>
7099  13:10:52.677124 <... execve resumed>) = 0
7099  13:10:52.677162 brk(NULL)         = 0x5ba271d51000
7099  13:10:52.677258 mmap(NULL, 8192, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0) = 0x7a42663e0000
7099  13:10:52.677296 access("/etc/ld.so.preload", R_OK) = -1 ENOENT (No such file or directory)
7099  13:10:52.677334 openat(AT_FDCWD, "/etc/ld.so.cache", O_RDONLY|O_CLOEXEC) = 3
7099  13:10:52.677366 fstat(3, {st_dev=makedev(0x8, 0x1), st_ino=25712, st_mode=S_IFREG|0644, st_nlink=1, st_uid=0, st_gid=0, st_blksize=4096, st_blocks=56, st_size=24943, st_atime=1772369694 /* 2026-03-01T12:54:54.323466051+0000 */, st_atime_nsec=323466051, st_mtime=1772369694 /* 2026-03-01T12:54:54.252465210+0000 */, st_mtime_nsec=252465210, st_ctime=1772369694 /* 2026-03-01T12:54:54.260465304+0000 */, st_ctime_nsec=260465304}) = 0
7099  13:10:52.677409 mmap(NULL, 24943, PROT_READ, MAP_PRIVATE, 3, 0) = 0x7a42663d9000
7099  13:10:52.677438 close(3)          = 0
7099  13:10:52.677467 openat(AT_FDCWD, "/lib/x86_64-linux-gnu/libcap.so.2", O_RDONLY|O_CLOEXEC) = 3
7099  13:10:52.677499 read(3, "\177ELF\2\1\1\0\0\0\0\0\0\0\0\0\3\0>\0\1\0\0\0\340\201\0\0\0\0\0\0@\0\0\0\0\0\0\0\320\301\0\0\0\0\0\0\0\0\0\0@\08\0\r\0@\0\36\0\35\0\6\0\0\0\4\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0@\0\0\0\0\0\0\0\330\2\0\0\0\0\0\0\330\2\0\0\0\0\0\0\10\0\0\0\0\0\0\0\3\0\0\0\4\0\0\0@\230\0\0\0\0\0\0@\230\0\0\0\0\0\0@\230\0\0\0\0\0\0\34\0\0\0\0\0\0\0\34\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0H)\0\0\0\0\0\0H)\0\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\5\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0\0000\0\0\0\0\0\0%U\0\0\0\0\0\0%U\0\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\4\0\0\0\0\220\0\0\0\0\0\0\0\220\0\0\0\0\0\0\0\220\0\0\0\0\0\0\34\31\0\0\0\0\0\0\34\31\0\0\0\0\0\0\0\20\0\0\0\0\0\0\1\0\0\0\6\0\0\0@\266\0\0\0\0\0\0@\266\0\0\0\0\0\0@\266\0\0\0\0\0\0\360\t\0\0\0\0\0\0\10\n\0\0\0\0\0\0\0\20\0\0\0\0\0\0\2\0\0\0\6\0\0\0p\273\0\0\0\0\0\0p\273\0\0\0\0\0\0p\273\0\0\0\0\0\0\360\1\0\0\0\0\0\0\360\1\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\0\30\3\0\0\0\0\0\0\30\3\0\0\0\0\0\0\30\3\0\0\0\0\0\0 \0\0\0\0\0\0\0 \0\0\0\0\0\0\0\10\0\0\0\0\0\0\0\4\0\0\0\4\0\0\08\3\0\0\0\0\0\08\3\0\0\0\0\0\08\3\0\0\0\0\0\0$\0\0\0\0\0\0\0$\0\0\0\0\0\0\0\4\0\0\0\0\0\0\0S\345td\4\0\0\0\30\3\0\0\0\0\0\0\30\3\0\0\0\0\0\0\30\3\0\0\0\0\0\0 \0\0\0\0\0\0\0 \0\0\0\0\0\0\0\10\0\0\0\0\0\0\0P\345td\4\0\0\0\\\230\0\0\0\0\0\0\\\230\0\0\0\0\0\0\\\230\0\0\0\0\0\0\344\2\0\0\0\0\0\0\344\2\0\0\0\0\0\0\4\0\0\0\0\0\0\0Q\345td\6\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\0\20\0\0\0\0\0\0\0R\345td\4\0\0\0@\266\0\0\0\0\0\0@\266\0\0\0\0\0\0@\266\0\0\0\0\0\0\300\t\0\0\0\0\0\0\300\t\0\0\0\0\0\0\1\0\0\0\0\0\0\0\4\0\0\0\20\0\0\0\5\0\0\0GNU\0\2\0\0\300\4\0\0\0\3\0\0\0\0\0\0\0\4\0\0\0\24\0\0\0", 832) = 832
7099  13:10:52.677534 fstat(3, {st_dev=makedev(0x8, 0x1), st_ino=5200, st_mode=S_IFREG|0644, st_nlink=1, st_uid=0, st_gid=0, st_blksize=4096, st_blocks=104, st_size=51536, st_atime=1772286785 /* 2026-02-28T13:53:05.169600500+0000 */, st_atime_nsec=169600500, st_mtime=1740066597 /* 2025-02-20T15:49:57+0000 */, st_mtime_nsec=0, st_ctime=1769746577 /* 2026-01-30T04:16:17.984535864+0000 */, st_ctime_nsec=984535864}) = 0
7099  13:10:52.677577 mmap(NULL, 49224, PROT_READ, MAP_PRIVATE|MAP_DENYWRITE, 3, 0) = 0x7a42663cc000
7099  13:10:52.677607 mmap(0x7a42663cf000, 24576, PROT_READ|PROT_EXEC, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x3000) = 0x7a42663cf000
7099  13:10:52.677640 mmap(0x7a42663d5000, 8192, PROT_READ, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0x9000) = 0x7a42663d5000
7099  13:10:52.677678 mmap(0x7a42663d7000, 8192, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_FIXED|MAP_DENYWRITE, 3, 0xb000) = 0x7a42663d7000
7099  13:10:52.677754 close(3)          = 0
7099  13:10:52.677786 openat(AT_FDCWD, "/lib/x86_64-linux-gnu/libidn2.so.0", O_RDONLY|O_CLOEXEC) = 3
